"uriProposicao";"siglaTipo";"numero";"ano";"codTema";"tema";"relevancia"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236777";"PL";"198";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236777";"PL";"198";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259000";"PLP";"198";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259000";"PLP";"198";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259000";"PLP";"198";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238644";"RIC";"198";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241776";"INC";"199";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236778";"PL";"199";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236778";"PL";"199";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259018";"PLP";"199";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259018";"PLP";"199";"2020";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238647";"RIC";"199";"2020";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252025";"PDL";"199";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241791";"INC";"200";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236788";"PL";"200";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236788";"PL";"200";"2020";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236788";"PL";"200";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238648";"RIC";"200";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252030";"PDL";"200";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241820";"INC";"201";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236789";"PL";"201";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259216";"PLP";"201";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259216";"PLP";"201";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238650";"RIC";"201";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238650";"RIC";"201";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238650";"RIC";"201";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241824";"INC";"202";"2020";"62";"Ciência, Tecnologia e Inovação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241824";"INC";"202";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241824";"INC";"202";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236790";"PL";"202";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236790";"PL";"202";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259322";"PLP";"202";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259322";"PLP";"202";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238654";"RIC";"202";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238654";"RIC";"202";"2020";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252052";"PDL";"202";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252052";"PDL";"202";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241825";"INC";"203";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241825";"INC";"203";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236796";"PL";"203";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259386";"PLP";"203";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259386";"PLP";"203";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259386";"PLP";"203";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259386";"PLP";"203";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259386";"PLP";"203";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238656";"RIC";"203";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252073";"PDL";"203";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241827";"INC";"204";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241827";"INC";"204";"2020";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241827";"INC";"204";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236808";"PL";"204";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259411";"PLP";"204";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259411";"PLP";"204";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259411";"PLP";"204";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238657";"RIC";"204";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238657";"RIC";"204";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252087";"PDL";"204";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241828";"INC";"205";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241828";"INC";"205";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236823";"PL";"205";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236823";"PL";"205";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259681";"PLP";"205";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259681";"PLP";"205";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238658";"RIC";"205";"2020";"64";"Agricultura, Pecuária, Pesca e Extrativismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238658";"RIC";"205";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238658";"RIC";"205";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252094";"PDL";"205";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241835";"INC";"206";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241835";"INC";"206";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236831";"PL";"206";"2020";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238667";"RIC";"206";"2020";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252113";"PDL";"206";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252113";"PDL";"206";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252113";"PDL";"206";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241842";"INC";"207";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236835";"PL";"207";"2020";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238668";"RIC";"207";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238668";"RIC";"207";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252118";"PDL";"207";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252118";"PDL";"207";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241843";"INC";"208";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241843";"INC";"208";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236836";"PL";"208";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236836";"PL";"208";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236836";"PL";"208";"2020";"39";"Esporte e Lazer";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259759";"PLP";"208";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238671";"RIC";"208";"2020";"64";"Agricultura, Pecuária, Pesca e Extrativismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252159";"PDL";"208";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252159";"PDL";"208";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252159";"PDL";"208";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241846";"INC";"209";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236837";"PL";"209";"2020";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236837";"PL";"209";"2020";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236837";"PL";"209";"2020";"51";"Estrutura Fundiária";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259766";"PLP";"209";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259766";"PLP";"209";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259766";"PLP";"209";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238673";"RIC";"209";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238673";"RIC";"209";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252160";"PDL";"209";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252160";"PDL";"209";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252160";"PDL";"209";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241847";"INC";"210";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236838";"PL";"210";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259767";"PLP";"210";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259767";"PLP";"210";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259767";"PLP";"210";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238674";"RIC";"210";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238674";"RIC";"210";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238674";"RIC";"210";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252161";"PDL";"210";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252161";"PDL";"210";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252161";"PDL";"210";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241848";"INC";"211";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236847";"PL";"211";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259888";"PLP";"211";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259888";"PLP";"211";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259888";"PLP";"211";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238700";"RIC";"211";"2020";"51";"Estrutura Fundiária";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238700";"RIC";"211";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252178";"PDL";"211";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252178";"PDL";"211";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252178";"PDL";"211";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241852";"INC";"212";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236857";"PL";"212";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260417";"PLP";"212";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260417";"PLP";"212";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260417";"PLP";"212";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238863";"RIC";"212";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238863";"RIC";"212";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252189";"PDL";"212";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252189";"PDL";"212";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252189";"PDL";"212";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241865";"INC";"213";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236869";"PL";"213";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238872";"RIC";"213";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238872";"RIC";"213";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241866";"INC";"214";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260437";"PLP";"214";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238877";"RIC";"214";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238877";"RIC";"214";"2020";"62";"Ciência, Tecnologia e Inovação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252266";"PDL";"214";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241918";"INC";"215";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241918";"INC";"215";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236883";"PL";"215";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236883";"PL";"215";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236883";"PL";"215";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260489";"PLP";"215";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238892";"RIC";"215";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238892";"RIC";"215";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252504";"PDL";"215";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241919";"INC";"216";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241919";"INC";"216";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241919";"INC";"216";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236884";"PL";"216";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236884";"PL";"216";"2020";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236884";"PL";"216";"2020";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260515";"PLP";"216";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260515";"PLP";"216";"2020";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238893";"RIC";"216";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238893";"RIC";"216";"2020";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252527";"PDL";"216";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252527";"PDL";"216";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241923";"INC";"217";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241923";"INC";"217";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236885";"PL";"217";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236885";"PL";"217";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236885";"PL";"217";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260548";"PLP";"217";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260548";"PLP";"217";"2020";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260548";"PLP";"217";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260548";"PLP";"217";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238903";"RIC";"217";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238903";"RIC";"217";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252564";"PDL";"217";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241935";"INC";"218";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241935";"INC";"218";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236888";"PL";"218";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260638";"PLP";"218";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260638";"PLP";"218";"2020";"62";"Ciência, Tecnologia e Inovação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260638";"PLP";"218";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260638";"PLP";"218";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238907";"RIC";"218";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238907";"RIC";"218";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241936";"INC";"219";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241936";"INC";"219";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236894";"PL";"219";"2020";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236894";"PL";"219";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260751";"PLP";"219";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260751";"PLP";"219";"2020";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238978";"RIC";"219";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252617";"PDL";"219";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252617";"PDL";"219";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252617";"PDL";"219";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241937";"INC";"220";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241937";"INC";"220";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241937";"INC";"220";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260799";"PLP";"220";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260799";"PLP";"220";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238982";"RIC";"220";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238982";"RIC";"220";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238982";"RIC";"220";"2020";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252619";"PDL";"220";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252619";"PDL";"220";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241938";"INC";"221";"2020";"64";"Agricultura, Pecuária, Pesca e Extrativismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241938";"INC";"221";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241938";"INC";"221";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241938";"INC";"221";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260803";"PLP";"221";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260803";"PLP";"221";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260803";"PLP";"221";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239006";"RIC";"221";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239006";"RIC";"221";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2252620";"PDL";"221";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241959";"INC";"222";"2020";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241959";"INC";"222";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241959";"INC";"222";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260888";"PLP";"222";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260888";"PLP";"222";"2020";"70";"Finanças Públicas e Orçamento";"0"
